-0.0368076,-0.02439024,0.1144201,-0.06796117,-0.1559029,0.05751696,-0.04359746,-0.04054054,-0.06066536,-0.02419809,-0.03024803,0.03789093,-0.1325726,-0.1133005,0.006114508,-0.04156328,-0.04874446,-0.03559322,-0.01229717,-0.05779716,0.0255483,-0.1225225,0.03902439,-0.08266129,0.001340377,0.03545329,0.01488834,0.01423864,-0.0273882,0.107413,-0.009271523,-0.02461451,0.02441614,-0.02333932,-0.0263704,0.003649635,-0.1314286,-0.06091017,0.04409278,0.04242529,-0.01572414,-0.01198157,0.02880658,0.02550459,-0.02539692,-0.05760556,-0.07178218,-0.02809137,-0.002155172,-0.09060042,0.03267045,-0.01748543,-0.0561641,-0.02500228,-0.07388664,-0.0257649,-0.004444444,-0.05571358,-0.07873337,-0.08984375,-0.03466655,0.01617532,-0.01875422,-0.09821314,0.05135952,-0.04947377,-0.08629337,-0.1128713,-0.016,0.05980392,-0.005564449,0.02724521,0.003478261,-0.04442662,-0.06918605,-0.1611917,0.05418719,-0.01933603,-0.07422594,0.0523644,-0.06861156,0.003415363,0.0,-0.04159132,-0.02919708,-0.03080706,-0.007648184,-0.02405509,0.01705977,-0.03063725,-0.02308808,-0.02352941,-0.01231527,-0.04585309,-0.0567951,-0.02437107,-0.02195122,-0.02,0.05023548,-0.03076439,-0.07047619
0.04040404,0.05375,0.07735584,0.01041667,0.0248538,0.01929643,0.07941937,0.05633803,-0.03125,-0.08477509,0.08733624,0.07645184,-0.04338186,-0.01666667,-0.08508287,0.0433657,-0.01708075,-0.07293497,0.03018432,-0.1238426,0.07925719,0.02874743,0.1032864,-0.02197802,0.03015748,0.113114,0.04645477,-0.0122839,-0.1569854,-0.03278689,0.09558824,-0.01327708,0.03937824,-0.06433824,0.06340927,0.08636364,0.03800439,-0.002173743,0.02773921,0.03285279,0.03721973,-0.05783582,0.082,0.07118149,0.04409319,0.07736974,0.06,0.004249987,0.02159827,0.07008983,0.001375516,0.05338983,0.0245733,0.0205094,0.002185792,0.05785124,0.06785714,-0.08385642,-0.1181663,0.04864092,-0.1642927,0.07086008,0.1006307,0.004950108,0.1350575,0.02755768,0.02778404,0.05249439,0.01490515,0.05642923,-0.005614748,0.04223969,0.1074523,0.008671814,-0.05683948,0.02003643,-0.003738318,0.03640114,0.01850242,0.03674012,0.1345708,0.07053875,-0.07692308,-0.0254717,0.003759398,0.02462319,-0.09633911,0.02132574,-0.008259737,-0.1150442,0.03869654,-0.04928806,0.07730673,-0.08481425,-0.06543998,-0.02679291,-0.04862843,0.2204082,0.1136024,0.001173738,-0.01434426
-0.006902306,0.03795967,0.002610966,-0.02886598,0.07180219,0.0327023,0.05006382,0.05,-0.002150538,0.01071204,-0.03729203,-0.01235368,-0.01815513,-0.02033898,0.003019324,-0.06575682,-0.05766193,-0.01611374,-0.01721444,-0.009247028,0.06605887,0.1257485,-0.002836879,-0.004494382,-0.007643507,0.0,0.01635514,-0.03729243,0.01008553,0.02542373,-0.06040268,0.001349582,0.01495513,0.021611,0.03354869,-0.0460251,0.0,-0.0292464,0.04576285,0.007569454,-0.07279507,-0.06336634,-0.09334566,-0.02427549,0.04318693,0.001675164,0.01257862,-0.0347159,0.06553911,0.006909179,-0.01236264,-0.04102977,-0.02777385,-0.04208917,0.08942203,-0.009375,-0.01170569,0.04238324,-0.008256838,0.06548431,0.0,-0.009663796,-0.01677718,-0.03571151,0.01265823,0.003965711,0.03242858,0.008798876,0.04072096,-0.01838879,0.009404328,-0.1159284,0.06416275,0.02018969,-0.04635762,0.02142857,0.0412758,0.0204882,0.007071446,-0.06857626,-0.01840491,0.006904894,-0.006944444,-0.008712488,-0.01123596,-0.02490533,-0.04051173,0.004089346,-0.000320328,0.007142857,-0.0496732,-0.01728111,0.04050926,-0.07567884,-0.04482325,0.003932933,-0.02752294,0.02675585,0.006711409,-0.03754053,-0.05405405
0.06908272,0.056,0.015625,0.1825902,0.2129547,-0.01082861,0.1131844,0.03597884,0.04525862,-0.002493766,0.1239571,0.01405416,0.1330553,0.07035755,0.04635762,0.08233732,0.002514669,0.007707129,-0.003509193,-0.088,0.03032775,0.09751773,0.04694168,-0.003386005,-0.04744666,0.03076,0.04941609,0.00862447,-0.01405863,-0.02203857,0.2876623,-0.01478536,-0.007858546,0.07115385,0.08052899,0.01754386,0.1760717,0.05412742,-0.005597869,-0.007512588,0.04866818,0.09090909,-0.04077472,0.03623499,-0.001841808,0.09997819,0.1006211,0.008768406,0.01984127,0.0,0.02503477,0.04949664,0.02661818,0.06164486,-0.004004004,0.0,-0.02876481,-0.1089495,0.06651163,0.04353393,0.1119809,0.06005698,0.09594218,0.06257477,0.01,-0.03066273,-0.02356015,-0.02268462,0.04169339,-0.0205174,-0.03909964,0.04690832,0.03676471,-0.002827163,0.0625,0.1765734,-0.01261261,0.01915907,-0.02905569,-0.01043071,-0.01041667,0.05277651,0.02205487,0.015625,-0.003787879,0.05033607,-0.02444444,0.04421338,0.003204307,0.009929078,-0.01745186,0.02227433,0.01223582,0.004184631,0.08211322,0.03927835,-0.02695418,-0.01954397,-0.068,-0.01829727,-0.03956044
0.0003393463,0.003246753,0.01923077,-0.001795332,-0.0391368,0.0648714,-0.08528828,0.04494382,0.07628866,0.08375,0.02067869,-0.03081401,-0.04729167,0.04633621,0.04142693,-0.001226994,-0.006688963,0.0707457,0.03166386,0.0877193,-0.04961017,0.02100162,-0.02445652,0.02604757,-0.02700736,-0.009226933,0.01862886,0.02355072,0.03556672,0.005633803,-0.04488149,0.03410492,0.01287129,0.02333932,0.02335251,-0.01896552,0.005389189,0.04076742,-0.006766083,-0.01210576,-0.03062472,0.07848837,0.04888417,0.03807924,-0.003690413,0.005288207,-0.03216704,0.03303724,-0.005836576,0.1027207,0.05834464,0.002398082,0.03731935,0.01234806,0.01105528,0.0488959,0.02090592,0.02463209,0.0662887,0.01717791,-0.04218883,-0.02974141,0.02577529,0.02043805,0.09405941,-0.04490728,0.04558113,0.02560232,-0.004926108,0.05009107,-0.00194711,-0.01731161,-0.03687943,-0.01417589,0.07189542,0.0282318,-0.07846715,-0.03005572,0.07790939,0.02727664,0.07894737,-0.04511164,-0.008421053,0.025,0.003802281,0.02488623,0.09794989,0.01814206,0.003641242,0.05196629,-0.006649751,-0.01318807,0.001098901,-0.02496106,0.02438739,0.04146414,0.002770083,-0.01162791,0.08297568,0.02236067,0.08695652
0.003392312,-0.03020496,-0.02138365,0.03956835,-0.04301485,-0.02690597,0.04234377,-0.00684262,0.03448276,0.02364475,0.003116883,-0.01115401,0.04111087,-0.03604531,0.008287293,-0.03316953,0.02020202,-0.001785714,-0.02899988,-0.0188172,0.02122826,-0.01107595,0.009749304,-0.08498896,-0.04570764,-0.03238527,-0.0139871,0.04424779,0.05398216,0.02240896,0.02375924,-0.01385742,0.01173021,0.007017544,-0.002167591,0.0,-0.04586631,0.1098686,-0.03408812,-0.0107597,-0.04678631,-0.02246181,-0.01215805,0.04623097,0.02128452,0.06404524,0.04956268,-0.04545683,0.005870841,-0.01863663,0.03525641,0.03827751,0.07073784,0.03234036,-0.003976143,0.007518797,-0.03754266,0.09617785,-0.07860941,-0.03256936,-0.001198916,0.02773805,-0.01571042,-0.02120646,-0.0009049774,-0.03417588,0.005129326,-0.001742714,0.03960396,-0.01994796,-0.00388191,-0.01554404,0.0,0.02013163,0.0402439,0.01445087,0.004950495,-0.009632681,-0.03877075,0.001814831,0.03804878,0.01521882,0.04458599,0.06941839,-0.01893939,0.007631469,0.06639004,0.004788438,0.01069314,0.04806409,0.008940368,-0.02614759,-0.02305159,-0.0273053,0.06614016,0.01266787,0.04005525,-0.005042017,0.07001321,-0.006094097,0.1157895
0.01475115,0.02669633,0.01542416,-0.01211073,0.03341289,-0.009749393,0.04492465,0.08858268,0.02962963,0.07549296,-0.02848265,0.02251145,0.01645313,-0.01923077,-0.01369863,0.02287166,0.02970297,0.008050089,0.02109248,0.005479452,0.03986851,0.0728,0.04344828,-0.02533172,0.02760603,-0.03346918,-0.005443886,0.02118644,0.02419834,0.002739726,-0.01805054,0.01739916,-0.006763285,0.008710801,0.003809711,0.01669596,0.1079963,-0.03391346,-0.03531934,-0.02323665,0.02971429,-0.01654412,0.009230769,-0.003371783,0.01539149,-0.0021011,-0.01,0.02999175,-0.0311284,0.01740536,0.01547988,0.02688172,-0.001135305,0.04728592,0.06087824,0.03880597,0.04432624,0.0008250825,-0.005948153,-0.009975062,0.019571,0.07740958,0.0117064,-0.01804917,0.08469203,-0.01106624,0.08927924,0.1017375,0.005952381,-0.01681416,0.01267037,-0.03368421,0.07805596,0.001409596,0.002344666,0.05698006,0.0226601,0.012656,0.05427414,-0.03373652,-0.0112782,-0.0175742,-0.00203252,0.1210526,0.01930502,0.01714404,-0.07392996,0.02443462,0.006549531,0.07133758,0.03762713,-0.007159905,0.06966292,0.05614362,0.03225668,0.03047404,0.003984064,-0.04054054,0.1111111,0.01467914,0.02075472
0.02065652,0.03466956,-0.005063291,0.08581436,-0.01809084,0.06157397,0.006726071,-0.04159132,0.01438849,-0.001047669,-0.02452026,-0.01965868,0.02748312,0.08714597,0.01888889,0.06956522,0.1105769,-0.01508429,0.09551554,0.1294278,0.03998003,-0.008202834,0.0257766,0.05321782,0.2612712,0.1039742,0.06687719,0.05560166,-0.01630671,-0.03005464,-0.1313025,0.03287163,-0.0311284,0.07081174,0.0602238,0.06309421,0.06196021,0.0294037,0.05123406,-0.01906529,0.05765524,0.009345794,0.03658537,0.00770757,0.01249271,-0.02768145,0.05162738,-0.01798592,-0.02208835,0.08011592,-0.03353659,-0.01121915,0.03533664,0.01353588,0.04233302,0.02298851,0.05602716,0.002473207,0.08984549,0.06675063,0.1620598,0.02307177,0.006831176,0.07475615,0.1482255,0.04363226,0.0351319,0.001584549,0.02248521,-0.0090009,0.02405668,-0.001089325,-0.04644809,0.04639705,0.05263158,0.2061995,-0.01156069,0.0009836255,0.0581006,0.01682987,0.03802281,0.05262656,0.07739308,-0.01408451,0.04166667,0.004941447,0.09453782,0.02681215,-0.001814428,0.05469679,0.0490093,0.07932692,0.06407563,0.05231862,0.1153851,0.01387368,0.08994709,-0.0528169,0.1488889,0.0,0.09057301
-0.0002920661,-0.02408377,-0.01526718,-0.02580645,-0.05370443,-0.01004972,0.0007423481,-0.001886792,0.01595745,0.004719455,-0.01147541,-0.01760038,0.06770798,-0.02104208,-0.01962923,-0.02671312,-0.01010101,0.08828829,0.0275047,0.05186972,-0.05608758,-0.01052632,0.03092784,-0.06227967,-0.02573406,-0.05834552,0.008222061,0.04245283,-0.05363589,-0.005633803,0.01088271,0.01463618,-0.004016064,0.09032258,-0.05322324,0.03089431,-0.02333169,0.02765386,-0.01390898,-0.06553148,0.02093229,0.01666667,-0.002941176,-0.04639657,-0.0414122,0.01751481,-0.02294557,0.01308982,0.002053388,-0.05544977,-0.03217666,-0.06807867,0.0925115,0.01782612,-0.04422383,-0.1292135,0.01848875,0.08552632,-0.0238466,0.0,0.132235,0.006440992,-0.02349289,-0.02280322,-0.05454545,0.0289241,0.04072377,0.06691609,0.001157407,-0.05358765,-0.0601453,0.003271538,-0.05444126,-0.04164942,0.0,-0.02793296,0.003898635,0.04624277,0.03570786,-0.03740001,0.0004578755,0.01100041,0.03969754,-0.003174603,0.05454545,0.01697427,-0.04606526,0.00815486,0.002131127,-0.03833145,0.07114212,-0.02672606,-0.017769,-0.007886908,-0.01508653,0.03763054,0.0315534,-0.08550186,-0.03094778,0.04457816,-0.01186441
-0.005808658,-0.006437768,0.02196382,0.01283113,0.07912179,0.004684236,-0.03524869,0.03969754,0.03839442,0.02087683,-0.006633499,-0.03509717,-0.002950964,-0.01535312,-0.0005561735,-0.01431981,0.04081633,-0.01324503,-0.03210122,0.01146789,0.03820916,0.07902736,0.04125,0.06390977,0.01724138,-0.002329997,-0.003049974,0.007541478,-0.07715064,-0.0509915,-0.008971292,-0.02822726,0.02520161,0.07988166,-0.0162178,0.0126183,0.02388906,-0.01166231,-0.05529226,0.004325419,-0.00102786,-0.02094718,-0.001966568,0.03912433,-0.007351241,-0.02585128,0.003823048,-0.01807869,-0.0102459,0.03964569,-0.05410691,0.01948052,-0.04232762,-0.04595268,0.03824363,-0.06774194,0.04025257,-0.04166667,0.08818838,-0.05312869,0.02921724,-0.04352797,-0.02941074,-0.003500302,0.03461538,0.02500158,-0.03043267,-0.01234345,0.004624277,0.05854127,0.01699815,0.02934783,0.09393939,0.01684392,-0.04222222,0.03333333,0.001941748,-0.009226519,-0.04136865,0.0254748,0.02791762,0.05539004,-0.08181818,0.06528662,0.07931034,-0.004901311,-0.01810865,0.01386279,0.007192895,0.003516999,0.08918008,0.05491991,0.06733668,0.05808243,0.01313388,-0.05110186,0.04705882,0.1219512,0.01796407,0.08074321,-0.05660377
