4251.7,517.33,1788.92,651.5,509.5,331.88,257.5,124.07,907.5,685.0,343.25,308.0,649.5,298.31,585.5,307.12,483.0,266.5,497.3,128.95,1099.0,638.09,297.5,232.0,494.0,579.72,301.99,164.26,525.0,365.5,247.24,766.36,89.05,494.16,621.5,642.86,543.2,794.0,541.25,200.5,573.02,288.31,944.5,349.93,482.91,1190.25,322.27,750.43,641.0,387.5,371.63,735.54,185.49,781.0,827.5,117.67,382.37,583.17,54.4,762.39,477.5,105.15,280.0,260.37,133.92,345.5,494.5,613.49,111.84,553.04,352.0,396.5,735.46,574.02,323.36,211.75,117.74,378.5,557.32,404.48,214.05,337.29,1047.2,1451.9,190.01,39.28,139.65,103.02,76.36,411.47,242.9,235.59,438.6,215.01,55.94,103.5,688.34,106.7,483.5,151.3,171.08
4328.7,535.64,1794.28,636.5,536.5,337.75,257.12,122.73,906.0,692.5,345.75,330.0,681.5,308.25,579.5,316.58,477.5,258.25,518.0,128.95,1150.5,646.65,299.5,236.0,513.0,579.31,296.91,168.82,522.5,367.5,251.79,776.8,88.48,501.7,652.0,650.45,552.33,807.5,565.75,199.5,578.43,285.18,960.0,359.2,503.27,1219.84,327.23,747.96,681.0,378.5,364.8,753.12,183.93,759.0,873.5,120.5,395.78,571.93,53.7,760.9,501.5,108.68,279.0,262.29,134.52,346.5,535.0,638.4,111.46,531.26,362.0,418.0,729.21,584.7,317.08,206.61,117.74,380.5,594.25,412.44,219.14,333.86,1054.7,1461.15,190.71,39.9,142.45,104.65,77.44,417.2,246.67,230.2,439.07,214.25,55.71,104.5,675.4,107.7,500.0,149.7,170.66
4389.7,538.7,1782.58,667.5,512.0,330.87,279.12,120.72,915.5,694.0,353.0,322.0,694.0,302.11,577.0,314.48,479.0,259.0,517.49,125.06,1158.5,647.15,296.0,231.0,525.67,581.8,299.17,168.34,508.0,362.0,251.79,780.28,93.63,497.68,649.5,636.16,568.19,830.5,559.5,204.5,614.86,277.13,970.5,376.54,529.17,1238.4,321.28,772.61,666.5,385.0,365.77,772.19,181.07,757.5,917.5,121.0,403.11,588.79,54.2,758.42,498.0,108.98,259.5,260.5,133.91,336.5,517.5,639.19,110.13,547.6,341.5,399.5,733.06,605.83,305.02,200.04,122.9,364.0,608.8,411.44,219.14,332.14,1050.9,1467.25,191.21,39.96,142.85,103.7,78.49,422.22,246.03,238.04,416.74,216.3,55.52,104.0,668.43,108.65,482.5,149.9,166.74
4455.6,540.73,1826.96,722.0,516.5,324.13,286.25,121.39,949.5,705.5,351.75,327.0,687.5,305.04,567.0,320.44,470.5,257.0,512.44,130.83,1193.5,668.81,311.0,234.0,561.17,580.97,289.29,167.58,495.0,359.0,262.96,798.17,98.33,497.18,655.0,637.5,587.9,859.0,574.25,202.75,668.52,260.59,991.5,393.87,538.42,1248.26,338.64,782.46,675.0,388.0,355.05,744.58,180.04,766.5,928.5,120.0,410.8,561.13,55.0,762.88,497.0,114.69,253.5,270.34,135.16,335.5,506.5,662.11,111.46,532.25,334.5,395.5,734.5,613.78,295.37,209.67,124.92,363.0,641.25,425.37,220.37,326.57,1069.1,1472.25,194.61,40.85,147.3,107.6,79.58,426.69,255.45,243.92,405.81,217.57,57.1,102.0,689.33,110.8,467.5,152.6,169.22
4669.6,563.62,1895.24,747.5,530.5,325.25,313.25,120.72,975.0,724.5,369.75,321.5,706.5,312.06,576.5,316.93,516.5,276.0,608.37,131.84,1211.5,674.35,329.5,254.0,609.5,653.64,309.61,176.22,489.5,371.0,268.84,865.76,107.27,518.77,696.5,669.2,643.18,872.5,620.0,209.75,675.9,261.93,1006.0,422.09,577.28,1324.25,369.38,837.91,693.5,399.5,376.99,764.16,182.63,773.5,1007.5,126.83,422.35,591.82,57.3,795.64,477.0,118.09,255.0,280.12,140.16,320.0,544.5,645.51,114.31,529.28,331.0,398.5,718.64,640.86,358.59,209.89,127.39,358.0,665.87,435.82,225.46,334.71,1106.1,1503.0,200.8,42.14,151.85,111.2,82.67,439.19,262.28,264.0,400.58,221.53,58.63,102.25,687.34,115.4,464.5,159.3,175.21
4645.2,556.5,1879.14,732.5,531.0,312.87,311.12,131.76,994.0,707.5,359.5,330.5,736.0,329.6,574.0,315.88,501.5,266.25,565.45,124.44,1251.5,665.28,324.5,244.5,599.0,650.32,317.52,174.6,490.0,366.5,267.89,863.77,103.15,511.24,708.5,631.25,635.01,896.0,623.5,234.0,653.26,245.84,1057.5,394.68,580.05,1335.27,363.92,871.18,705.0,396.0,374.55,783.24,179.0,755.5,1007.5,130.67,416.89,576.26,54.5,778.77,464.0,117.31,263.0,280.25,139.93,320.5,507.0,649.07,112.79,494.12,323.5,397.5,690.76,613.03,365.83,207.92,126.71,377.5,649.08,423.88,228.11,335.14,1100.0,1542.4,200.4,41.35,151.5,111.55,82.91,442.9,262.78,270.37,429.57,222.02,58.11,97.75,691.82,116.3,484.0,159.5,182.44
4661.8,574.81,1832.32,734.0,528.0,313.87,309.62,134.1,990.5,713.0,367.75,343.5,725.5,332.82,585.0,315.88,491.5,276.75,598.77,119.67,1191.5,654.71,321.0,246.5,614.67,659.45,304.25,170.71,481.0,379.0,268.27,882.66,106.12,518.27,732.5,644.64,615.78,864.5,604.5,228.5,670.49,269.53,1075.5,387.83,566.64,1379.93,356.48,851.47,700.0,403.5,371.63,776.71,177.44,766.5,1009.0,125.33,416.76,598.3,53.7,806.56,472.0,118.98,266.0,286.66,138.76,321.0,520.0,648.28,115.83,491.65,324.5,400.5,730.65,606.82,379.34,220.62,125.7,368.0,658.04,438.31,226.99,348.43,1091.2,1547.95,202.3,42.81,153.3,113.7,82.67,440.59,265.56,279.18,424.82,222.97,58.43,100.0,682.86,115.7,483.5,161.1,188.43
4562.8,557.52,1789.4,669.0,525.5,306.25,283.75,137.11,1024.5,694.0,363.0,340.0,691.0,318.2,564.5,307.47,499.0,270.75,574.54,117.29,1213.0,647.66,307.0,239.0,624.17,673.57,289.29,164.64,467.5,376.5,269.22,896.07,95.92,504.71,731.5,629.91,573.96,853.0,602.0,233.5,668.52,253.0,1039.0,372.1,528.71,1384.57,344.59,836.68,695.5,399.0,361.87,784.75,180.04,763.5,947.5,123.33,403.85,596.14,54.3,781.74,467.5,119.89,260.5,276.42,139.38,335.0,521.0,650.25,115.83,480.26,321.5,399.5,752.29,577.75,373.07,232.88,125.14,352.0,644.61,449.75,224.75,339.43,1094.8,1554.4,199.5,44.63,153.3,116.05,81.66,434.76,263.7,267.43,432.9,223.34,59.58,102.5,720.69,113.7,468.5,162.6,191.12
4686.7,552.94,1865.49,700.0,540.0,339.5,302.88,140.12,1027.5,708.5,375.75,333.5,732.0,323.17,597.5,329.9,561.5,266.5,583.63,123.31,1233.5,648.16,314.0,248.5,642.5,714.69,297.76,168.91,465.5,372.5,279.45,877.69,103.49,513.25,723.5,630.8,625.88,847.5,598.0,231.0,678.36,245.84,1049.5,387.42,583.75,1396.75,348.06,824.36,674.5,401.0,366.26,773.2,174.58,777.5,959.0,125.0,410.93,567.61,57.3,780.75,465.5,121.26,270.0,282.56,140.78,336.0,523.0,632.47,112.79,355.49,302.5,412.5,733.06,574.52,367.76,223.69,130.3,348.5,634.54,446.77,222.61,339.86,1103.7,1558.5,202.6,44.1,157.2,117.1,82.75,440.0,271.06,274.78,431.47,224.92,60.57,103.25,694.31,114.55,464.0,164.7,193.39
4745.1,583.97,1893.78,705.5,590.0,345.38,303.13,145.47,1075.0,745.0,379.75,343.5,729.0,342.76,588.0,321.14,561.5,268.25,585.65,130.71,1271.0,688.45,326.5,249.0,630.17,705.13,289.01,165.59,546.5,370.5,275.09,857.31,99.94,537.35,743.0,631.25,591.27,894.5,600.5,232.0,691.66,247.18,1109.0,387.02,577.74,1482.02,366.4,819.43,665.5,411.5,379.92,743.07,188.35,819.0,928.5,129.5,430.17,565.02,60.7,766.85,500.5,125.04,272.5,286.92,140.62,359.5,502.0,627.33,120.59,360.44,318.0,436.5,731.62,579.98,390.93,232.01,131.09,374.5,643.49,436.82,221.08,340.29,1109.3,1573.95,204.99,43.59,158.65,118.25,83.84,446.53,277.35,268.9,441.92,225.42,62.09,100.0,679.38,115.15,463.5,168.0,168.39
