-0.0004192973,0.04783092,0.002862869,0.0295991,0.01262064,-0.001658986,-0.00413394,-0.06022921,-0.006708361,0.007923235,-0.01027069,-0.008285386,-0.0322314,0.03363229,-0.02058857,0.003636364,-0.01426404,-0.002537427,0.01018566,-0.02514247,0.0147541,0.009198741,0.00610687,0.03125,-0.01583113,0.03139717,-0.03649635,-0.01156069,0.01759647,0.01547905,-0.01151616,-0.03671875,0.0009995003,0.0,0.05745997,0.004948914,0.0,-0.007966261,-0.02906977,0.02510961,-0.01713242,0.001296176,-0.02049103,0.005421787,0.002398081,-0.01999193,-0.01140974,-0.02295082,-0.03930131,-0.01461754,-0.01200686,-0.02066773,-0.03347732,0.01897019,-0.002739726,-0.007068922,-0.009484748,-0.01541426,-0.02857143,0.009887761,-0.03195963,0.04100946,0.01478385,-0.001383551,-0.01077586,0.01574115,-0.01006711,0.0365272,0.01039985,-0.007518797,-0.007996237,-0.004487899,0.01988304,0.008281574,-0.008145363,-0.0200156,-0.02772618,-0.01353664,-0.05311778,-0.006530926,-0.01105651,0.002194426,0.01975097,0.004512635,0.01403791,-0.004603943
-0.009336274,-0.01135881,-0.002854696,-0.02692868,0.0,-0.02985598,-0.00428947,0.04566684,-0.020261,0.0104722,-0.01338376,0.0002320725,-0.007258753,0.02819957,-0.006795311,-0.02608696,-0.01477833,0.008140422,-0.02016592,0.02235213,0.003231018,-0.01846966,-0.001517451,-0.0050952,0.002680965,-0.01826484,0.03030303,-0.01078333,-0.03043,-0.001839685,-0.008348033,-0.01054339,0.005491762,-0.0375,-0.03082736,-0.04919248,-0.001872153,-0.003542749,0.005988024,-0.02255054,-0.007864417,-0.00776699,-0.03006177,-0.00539255,-0.002392344,-0.02721928,0.0,-0.0118975,-0.04545455,-0.02479171,-0.02430556,-0.005275974,0.02402235,-0.002659575,-0.01923077,0.004703788,-0.004140787,-0.004696673,-0.01430843,-0.0006615507,0.01216334,-0.02121212,-0.007262997,-0.001385468,0.01452433,-0.003874301,-0.0003389829,-0.05947215,-0.02965644,-0.006734007,0.0,-0.003059089,0.01490826,-0.01971253,-0.006738261,0.01193634,0.0106653,0.0,-0.004878049,-0.006573859,-0.01863354,-0.0370046,-0.01347368,-0.006802721,-0.05883519,0.01735057
0.002843006,0.02877698,-0.004676019,-0.003365744,-0.01026393,-0.004272691,0.0006948305,0.0,0.02068,-0.009071577,0.009633343,-0.02610209,-0.01290323,-0.02320675,0.02303233,0.002232143,0.0296875,-0.0103457,0.005080109,-0.01614531,0.009661836,-0.01270772,0.001519757,-0.02021563,0.007486631,-0.02325581,0.04411765,0.01963664,0.009997803,0.00447604,-0.01679525,0.04918033,-0.01663356,0.0296846,0.03332405,-0.0172273,0.001875664,0.001185115,0.00297619,0.01511535,-0.01133571,0.02152642,0.01211435,-0.002724796,-0.02398082,0.01399045,-0.02410875,0.01636308,0.04404762,0.03146489,-0.00133452,0.007751938,-0.00436443,0.0,0.02240896,-0.04504618,0.01013514,0.02084153,-0.008064516,-0.0003971932,0.004291846,0.007739938,0.0,0.01109912,0.002147459,0.08815903,0.01051204,-0.02575449,-0.009783978,0.003954802,-0.0113798,0.001614987,0.01694915,0.03602849,-0.001695993,0.003931848,0.005276375,-0.02271293,0.01960784,-0.004281822,0.002531646,0.01273306,-0.005121639,-0.01705867,0.003677245,0.01135423
-0.01223249,-0.01075044,-0.01428571,0.03789869,0.007407407,0.006871374,-0.01777531,-0.06997519,-0.02194942,-0.01437031,0.01830396,-0.02680167,-0.01960784,-0.02807775,-0.004875434,-0.003860431,-0.01213961,-0.01504335,-0.02021773,-0.06940171,-0.01116427,-0.025,-0.007890744,-0.0343879,-0.00477707,-0.01587302,-0.02676056,0.02352376,-0.01591791,-0.0005242464,0.0,-0.040625,0.002272154,0.0009009009,-0.01173793,-0.0263317,-0.007488611,-0.003551136,0.008902077,0.01136364,-0.02578831,-0.07024266,-0.0146261,0.01090108,-0.04422604,0.02759484,0.0260184,-0.01306197,-0.01710376,-0.003434343,0.04276169,-0.01659919,-0.03123288,-0.02666667,0.002739726,-0.00622764,-0.02469771,-0.004237288,-0.01219512,-0.01298013,-0.01282051,-0.02795699,-0.03679459,-0.00137216,0.02964286,-0.003177125,-0.004362416,0.01442205,-0.02362551,-0.01997749,-0.001918465,0.03756853,-0.02722222,0.0,0.002760671,-0.01044386,-0.002890985,0.0464816,-0.007211538,-0.02971071,-0.001262626,-0.01257297,-0.06520807,-0.02090455,0.02198264,-0.01122676
0.005508061,0.0,0.0,0.01879971,0.01176471,0.01023198,0.0007069136,-0.02854856,0.001726308,-0.01857619,0.01481977,-0.01346389,0.008888889,-0.01333333,0.01834039,0.007005515,0.03993856,-0.008024851,0.005026455,-0.006612785,0.01370968,0.001269358,-0.01193025,0.05242165,0.0128,0.0,0.0130246,0.01219512,0.02369197,0.02071859,0.001704008,0.001628664,0.0395466,0.00720072,0.03857108,-0.005393241,-0.0009431392,-0.003326206,0.02647059,0.01666021,-0.05705685,-0.01991758,0.00161771,-0.01078353,0.01285347,-0.02685381,0.005891393,0.0003077869,0.009280742,-0.004865194,0.0478428,0.004528613,-0.02432127,0.01369863,-0.00273224,0.004933333,0.007913479,0.01276596,0.004115226,0.009393451,0.005194805,0.011378,0.03056012,0.02335878,0.004856053,-0.01115538,-0.00842602,0.03791202,-0.01668253,-0.01320701,0.0,-0.01305361,0.02798401,0.005256773,0.006141465,0.03298153,0.01790289,0.01480568,0.03268765,0.0008058017,0.02907712,-0.008412915,0.009637448,0.0272593,-0.003584966,0.03408601
0.006303822,0.0009495674,-0.02879097,-0.01525905,-0.01235465,-0.002536783,0.0049449,-0.01922549,-0.01034,-0.04863939,0.009233088,0.002729529,-0.01101322,-0.02702703,0.01080605,0.01213736,0.0,0.01722338,0.0,0.02403846,-0.01670644,0.009634888,-0.009287926,0.01326475,0.00895208,-0.03387097,-0.02285714,0.006024096,0.006658748,0.0002569374,-0.006825437,0.01138211,0.005330749,-0.01161752,0.0142953,-0.003627994,0.04525048,0.02097735,-0.01146132,-0.003429878,0.0327336,-0.003503854,0.01241074,0.005436601,0.002538071,-0.02757994,0.04787369,0.002461539,-0.02528736,-0.009777959,0.01059927,0.01762295,0.004057971,-0.002702703,-0.01369863,-0.01738092,0.009159906,0.0236822,-0.01639344,0.02193566,-0.005167959,0.003125,-0.003706737,-0.005967477,0.04038661,0.02296535,-0.002379334,-0.0091318,0.001426534,0.01425662,0.009610764,0.01165171,-0.03888889,0.02172164,0.01831193,0.02426564,0.01189126,-0.02477204,-0.03751465,0.05112721,-0.004914005,0.0,0.01227273,-0.01503268,-0.01798932,-0.02198248
0.006735063,-0.004216296,0.009914872,-0.03567568,0.003679176,0.0203082,0.002811753,0.02968356,0.003482677,-0.002272929,-0.002333831,-0.001484781,0.06904232,0.02314815,0.002379825,0.006288388,0.001477105,0.0,-0.009476178,-0.01336222,0.01941748,-0.007282772,-0.00703125,-0.0005343308,0.009916493,-0.003338898,0.03070175,0.004801049,0.02266876,0.003339327,-0.003446745,0.02170418,0.04748132,0.003616637,0.008456295,-0.009083434,-0.0009031611,0.02264768,-0.0115942,0.005353728,0.02816541,0.04078762,-0.01519731,-0.01084214,-0.01012658,0.02126779,0.02624544,0.02823818,-0.02122642,-0.006583008,-0.002823719,0.01087394,0.02367206,-0.006775068,0.0,-0.01768836,0.006483402,0.01343284,0.008333333,0.0127488,-0.008658009,0.0009345794,0.0,-0.0129071,-0.02488388,0.001969279,-0.0003407154,-0.02764788,0.005901506,0.005163511,0.02712994,-0.001089494,0.006936416,0.06496063,0.03968582,0.0159601,0.007925446,0.002960885,-0.01047503,0.001148985,-0.01234568,-0.001834442,0.01257297,0.008228268,0.0,0.007872564
-0.001666507,-0.0141844,-0.00495835,-0.0142003,-0.02199413,0.0008308715,-0.002803869,0.0,0.01735295,0.01934911,-0.00917002,0.001858736,0.03541667,0.05791855,0.00473592,-0.001598605,0.005899705,-0.00846588,-0.01155993,0.0102489,0.0007936509,0.002023779,-0.009441385,0.02325581,0.002583979,-0.01172529,-0.007092199,-0.009027276,-0.0003496259,0.006656426,0.0,-0.00393391,0.009203866,0.0627027,0.01397564,-0.01009522,-0.001807955,-0.02009132,0.005865102,-0.03271206,-0.03972342,0.006756757,-0.004319777,-0.0191747,0.01534527,-0.01387826,-0.009945536,-0.004477612,0.009638554,0.01263201,0.002427184,-0.002788845,-0.01410039,-0.008185539,-0.002777778,-0.01938144,0.008502963,-0.02982327,-0.004132231,-0.001284522,0.03842795,0.03018985,-0.005580792,-0.01231565,0.03130316,0.01493711,-0.02147239,0.02369501,-0.002124216,-0.006849315,0.0,-0.02352758,0.02927669,0.03881701,0.02087475,0.01620029,0.01420786,0.01196395,0.0007385524,-0.008798776,0.01125,-0.01447278,0.000443459,-0.006976438,0.007327545,-0.0133806
-0.01060419,-0.03371631,-0.01474985,0.02350265,-0.02773613,-0.02651047,-0.01040349,0.0576557,-0.006822785,-0.001393162,-0.04315799,0.01175015,-0.0221328,-0.01625321,-0.002004206,-0.001601164,-0.007331378,-0.01836999,0.002150827,-0.03115942,-0.0222046,-0.01918707,-0.03574265,-0.006530825,-0.01340206,-0.008474576,-0.006428571,-0.008077573,-0.03815753,-0.003560529,-0.02671448,-0.0221169,0.01550388,-0.01322482,0.07437203,0.002774064,-0.01809217,-0.004426841,0.01749271,-0.0302792,0.0128396,-0.00671141,0.0138433,-0.01257574,-0.01763224,-0.02113319,-0.0325281,0.01409295,0.00477327,-0.002658487,-0.0008071027,0.01078706,0.0,-0.009628611,-0.002785515,0.04864031,-0.01916198,-0.05313093,0.02489627,-0.00244373,0.0176619,0.03172205,-0.03549987,-0.001385468,0.0,0.01975213,-0.02473006,0.0,-0.009832742,-0.00316092,0.007414273,-0.01037179,-0.007250418,-0.02491103,-0.004089581,-0.0205314,-0.0100254,-0.01182251,0.02706027,-0.004245465,-0.0118665,-0.01724942,0.01994681,-0.01869035,-0.02180378,0.01130173
0.003932707,0.01500167,-0.01001416,-0.0237037,0.00077101,-0.02553631,0.00554056,0.04551299,0.01717414,-0.02098471,0.02575997,-0.0391198,-0.04855967,-0.02608696,0.002008231,0.004956991,-0.03249631,0.008961518,-0.002146211,0.0459985,0.00081103,0.02265122,0.03459638,0.03497239,-0.01907001,0.05128205,-0.01437815,0.01506699,-0.007090651,0.02194997,0.009745144,-0.01534733,-0.003143242,-0.0395189,-0.01026312,-0.05914899,-0.003668709,-0.004680552,-0.03151862,0.007704785,-0.0281734,-0.006756757,0.02682995,-0.02121686,0.03076923,0.007196481,0.02669963,0.02365464,0.01543943,0.0362928,-0.001615509,-0.05533597,-0.02173913,-0.02166667,0.01117318,-0.004945863,0.001302422,0.01803607,-0.005668016,0.008251676,-0.02892562,0.02781845,0.0,-0.01325728,0.02177499,0.01709077,0.02607143,0.01388793,0.003327191,-0.00230614,0.005059798,0.008868107,0.1033708,-0.01094891,0.0007821666,0.01602959,0.01012692,0.0,-0.2479042,0.01124031,-0.001751313,-0.02111006,0.001738375,0.00364717,0.00464774,-0.01061379
